文件名,归一化互相关得分
rotated_image_185deg.png,0.5413078772708984
rotated_image_186deg.png,0.5413078772708984
rotated_image_187deg.png,0.5413078772708984
rotated_image_188deg.png,0.5413078772708984
rotated_image_189deg.png,0.5413078772708984
rotated_image_190deg.png,0.5413078772708984
rotated_image_191deg.png,0.5413078772708984
rotated_image_192deg.png,0.5413078772708984
rotated_image_193deg.png,0.5413078772708984
rotated_image_194deg.png,0.5413078772708984
rotated_image_195deg.png,0.5413078772708984
rotated_image_196deg.png,0.5413078772708984
rotated_image_197deg.png,0.5413078772708984
rotated_image_198deg.png,0.5413078772708984
rotated_image_199deg.png,0.5413078772708984
rotated_image_200deg.png,0.5413078772708984
rotated_image_201deg.png,0.5413078772708984
rotated_image_202deg.png,0.5413078772708984
rotated_image_203deg.png,0.5413078772708984
rotated_image_204deg.png,0.5413078772708984
rotated_image_205deg.png,0.5413078772708984
rotated_image_206deg.png,0.5413078772708984
rotated_image_207deg.png,0.5413078772708984
rotated_image_208deg.png,0.5413078772708984
rotated_image_209deg.png,0.5413078772708984
rotated_image_210deg.png,0.5413078772708984
rotated_image_211deg.png,0.5413078772708984
rotated_image_212deg.png,0.5413078772708984
rotated_image_213deg.png,0.5413078772708984
rotated_image_214deg.png,0.5413078772708984
rotated_image_215deg.png,0.5413078772708984
rotated_image_216deg.png,0.5413078772708984
rotated_image_217deg.png,0.5413078772708984
rotated_image_218deg.png,0.5413078772708984
rotated_image_219deg.png,0.5413078772708984
rotated_image_220deg.png,0.5413078772708984
rotated_image_221deg.png,0.5413078772708984
rotated_image_222deg.png,0.5413078772708984
rotated_image_223deg.png,0.5413078772708984
rotated_image_224deg.png,0.5413078772708984
rotated_image_225deg.png,0.5413078772708984
rotated_image_226deg.png,0.5413078772708984
rotated_image_227deg.png,0.5413078772708984
rotated_image_228deg.png,0.5413078772708984
rotated_image_229deg.png,0.5413078772708984
rotated_image_230deg.png,0.5413078772708984
rotated_image_231deg.png,0.5413078772708984
rotated_image_232deg.png,0.5413078772708984
rotated_image_233deg.png,0.5413078772708984
rotated_image_234deg.png,0.5413078772708984
rotated_image_235deg.png,0.5413078772708984
rotated_image_236deg.png,0.5413078772708984
rotated_image_237deg.png,0.5413078772708984
rotated_image_238deg.png,0.5413078772708984
rotated_image_239deg.png,0.5413078772708984
rotated_image_240deg.png,0.5413078772708984
rotated_image_241deg.png,0.5413078772708984
rotated_image_242deg.png,0.5413078772708984
rotated_image_243deg.png,0.5413078772708984
rotated_image_244deg.png,0.5413078772708984
rotated_image_245deg.png,0.5413078772708984
rotated_image_246deg.png,0.5413078772708984
rotated_image_247deg.png,0.5413078772708984
rotated_image_248deg.png,0.5413078772708984
rotated_image_249deg.png,0.5413078772708984
rotated_image_250deg.png,0.5413078772708984
rotated_image_251deg.png,0.5413078772708984
rotated_image_252deg.png,0.5413078772708984
rotated_image_253deg.png,0.5413078772708984
rotated_image_254deg.png,0.5413078772708984
rotated_image_255deg.png,0.5413078772708984
rotated_image_256deg.png,0.5413078772708984
rotated_image_257deg.png,0.5413078772708984
rotated_image_258deg.png,0.5413078772708984
rotated_image_259deg.png,0.5413078772708984
rotated_image_260deg.png,0.5413078772708984
rotated_image_261deg.png,0.5413078772708984
rotated_image_262deg.png,0.5413078772708984
rotated_image_263deg.png,0.5413078772708984
rotated_image_264deg.png,0.5413078772708984
rotated_image_265deg.png,0.5413078772708984
rotated_image_266deg.png,0.5413078772708984
rotated_image_267deg.png,0.5413078772708984
rotated_image_268deg.png,0.5413078772708984
rotated_image_269deg.png,0.5413078772708984
rotated_image_270deg.png,0.5413078772708984
rotated_image_271deg.png,0.5413078772708984
rotated_image_272deg.png,0.5413078772708984
rotated_image_273deg.png,0.5413078772708984
rotated_image_274deg.png,0.5413078772708984
rotated_image_275deg.png,0.5413078772708984
rotated_image_276deg.png,0.5413078772708984
rotated_image_277deg.png,0.5413078772708984
rotated_image_278deg.png,0.5413078772708984
rotated_image_279deg.png,0.5413078772708984
rotated_image_280deg.png,0.5413078772708984
rotated_image_281deg.png,0.5413078772708984
rotated_image_282deg.png,0.5413078772708984
rotated_image_283deg.png,0.5413078772708984
rotated_image_284deg.png,0.5413078772708984
rotated_image_285deg.png,0.5413078772708984
rotated_image_286deg.png,0.5413078772708984
rotated_image_287deg.png,0.5413078772708984
rotated_image_288deg.png,0.5413078772708984
rotated_image_289deg.png,0.5413078772708984
rotated_image_290deg.png,0.5413078772708984
rotated_image_291deg.png,0.5413078772708984
rotated_image_292deg.png,0.5413078772708984
rotated_image_293deg.png,0.5413078772708984
rotated_image_294deg.png,0.5413078772708984
rotated_image_295deg.png,0.5413078772708984
rotated_image_296deg.png,0.5413078772708984
rotated_image_297deg.png,0.5413078772708984
rotated_image_298deg.png,0.5413078772708984
rotated_image_299deg.png,0.5413078772708984
rotated_image_300deg.png,0.5413078772708984
rotated_image_301deg.png,0.5413078772708984
rotated_image_302deg.png,0.5413078772708984
rotated_image_303deg.png,0.5413078772708984
rotated_image_304deg.png,0.5413078772708984
rotated_image_305deg.png,0.5413078772708984
rotated_image_306deg.png,0.5413078772708984
rotated_image_307deg.png,0.5413078772708984
rotated_image_308deg.png,0.5413078772708984
rotated_image_309deg.png,0.5413078772708984
rotated_image_310deg.png,0.5413078772708984
rotated_image_311deg.png,0.5413078772708984
rotated_image_312deg.png,0.5413078772708984
rotated_image_313deg.png,0.5413078772708984
rotated_image_314deg.png,0.5413078772708984
rotated_image_315deg.png,0.5413078772708984
rotated_image_316deg.png,0.5413078772708984
rotated_image_317deg.png,0.5413078772708984
rotated_image_318deg.png,0.5413078772708984
rotated_image_319deg.png,0.5413078772708984
rotated_image_320deg.png,0.5413078772708984
rotated_image_321deg.png,0.5413078772708984
rotated_image_322deg.png,0.5413078772708984
rotated_image_323deg.png,0.5413078772708984
rotated_image_324deg.png,0.5413078772708984
rotated_image_325deg.png,0.5413078772708984
rotated_image_326deg.png,0.5413078772708984
rotated_image_327deg.png,0.5413078772708984
rotated_image_328deg.png,0.5413078772708984
rotated_image_329deg.png,0.5413078772708984
rotated_image_330deg.png,0.5413078772708984
rotated_image_331deg.png,0.5413078772708984
rotated_image_332deg.png,0.5413078772708984
rotated_image_333deg.png,0.5413078772708984
rotated_image_334deg.png,0.5413078772708984
rotated_image_335deg.png,0.5413078772708984
rotated_image_336deg.png,0.5413078772708984
rotated_image_337deg.png,0.5413078772708984
rotated_image_338deg.png,0.5413078772708984
rotated_image_339deg.png,0.5413078772708984
rotated_image_340deg.png,0.5413078772708984
rotated_image_341deg.png,0.5413078772708984
rotated_image_342deg.png,0.5413078772708984
rotated_image_343deg.png,0.5413078772708984
rotated_image_344deg.png,0.5413078772708984
rotated_image_345deg.png,0.5413078772708984
rotated_image_346deg.png,0.5413078772708984
rotated_image_347deg.png,0.5413078772708984
rotated_image_348deg.png,0.5413078772708984
rotated_image_349deg.png,0.5413078772708984
rotated_image_350deg.png,0.5413078772708984
rotated_image_351deg.png,0.5413078772708984
rotated_image_352deg.png,0.5413078772708984
rotated_image_353deg.png,0.5413078772708984
rotated_image_354deg.png,0.5413078772708984
rotated_image_355deg.png,0.5413078772708984
rotated_image_356deg.png,0.5413078772708984
rotated_image_357deg.png,0.5413078772708984
rotated_image_358deg.png,0.5413078772708984
rotated_image_359deg.png,0.5413078772708984
